ICD9Code,level2,level1,icd9_3d
"760.1",,,"760"
"760.2",,,"760"
"760.3",,,"760"
"760.4",,,"760"
"760.5",,,"760"
"760.6",,,"760"
"760.61",,,"760"
"760.62",,,"760"
"760.63",,,"760"
"760.64",,,"760"
"760.70",,,"760"
"760.71",,,"760"
"760.72",,,"760"
"760.73",,,"760"
"760.74",,,"760"
"760.75",,,"760"
"760.76",,,"760"
"760.77",,,"760"
"760.78",,,"760"
"760.79",,,"760"
"760.8",,,"760"
"760.9",,,"760"
"761.0",,,"761"
"761.1",,,"761"
"761.2",,,"761"
"761.3",,,"761"
"761.4",,,"761"
"761.5",,,"761"
"761.6",,,"761"
"761.7",,,"761"
"761.8",,,"761"
"761.9",,,"761"
"762.0",,,"762"
"762.1",,,"762"
"762.2",,,"762"
"762.3",,,"762"
"762.4",,,"762"
"762.5",,,"762"
"762.6",,,"762"
"762.7",,,"762"
"762.8",,,"762"
"762.9",,,"762"
"763.0",,,"763"
"763.1",,,"763"
"763.2",,,"763"
"763.3",,,"763"
"763.4",,,"763"
"763.5",,,"763"
"763.6",,,"763"
"763.7",,,"763"
"763.8",,,"763"
"763.81",,,"763"
"763.82",,,"763"
"763.83",,,"763"
"763.84",,,"763"
"763.89",,,"763"
"763.9",,,"763"
"764.0",,,"764"
"764.00",,,"764"
"764.01",,,"764"
"764.02",,,"764"
"764.03",,,"764"
"764.04",,,"764"
"764.05",,,"764"
"764.06",,,"764"
"764.07",,,"764"
"764.08",,,"764"
"764.09",,,"764"
"764.1",,,"764"
"764.10",,,"764"
"764.11",,,"764"
"764.12",,,"764"
"764.13",,,"764"
"764.14",,,"764"
"764.15",,,"764"
"764.16",,,"764"
"764.17",,,"764"
"764.18",,,"764"
"764.19",,,"764"
"764.2",,,"764"
"764.20",,,"764"
"764.21",,,"764"
"764.22",,,"764"
"764.23",,,"764"
"764.24",,,"764"
"764.25",,,"764"
"764.26",,,"764"
"764.27",,,"764"
"764.28",,,"764"
"764.29",,,"764"
"764.9",,,"764"
"764.90",,,"764"
"764.91",,,"764"
"764.92",,,"764"
"764.93",,,"764"
"764.94",,,"764"
"764.95",,,"764"
"764.96",,,"764"
"764.97",,,"764"
"764.98",,,"764"
"764.99",,,"764"
"765.0",,,"765"
"765.00",,,"765"
"765.01",,,"765"
"765.02",,,"765"
"765.03",,,"765"
"765.04",,,"765"
"765.05",,,"765"
"765.06",,,"765"
"765.07",,,"765"
"765.08",,,"765"
"765.09",,,"765"
"765.1",,,"765"
"765.10",,,"765"
"765.11",,,"765"
"765.12",,,"765"
"765.13",,,"765"
"765.14",,,"765"
"765.15",,,"765"
"765.16",,,"765"
"765.17",,,"765"
"765.18",,,"765"
"765.19",,,"765"
"765.20",,,"765"
"765.21",,,"765"
"765.22",,,"765"
"765.23",,,"765"
"765.24",,,"765"
"765.25",,,"765"
"765.26",,,"765"
"765.27",,,"765"
"765.28",,,"765"
"765.29",,,"765"
"766.0",,,"766"
"766.1",,,"766"
"766.2",,,"766"
"766.21",,,"766"
"766.22",,,"766"
"767.0",,,"767"
"767.1",,,"767"
"767.11",,,"767"
"767.19",,,"767"
"767.2",,,"767"
"767.3",,,"767"
"767.4",,,"767"
"767.5",,,"767"
"767.6",,,"767"
"767.7",,,"767"
"767.8",,,"767"
"767.9",,,"767"
"768.0",,,"768"
"768.1",,,"768"
"768.2",,,"768"
"768.3",,,"768"
"768.4",,,"768"
"768.5",,,"768"
"768.6",,,"768"
"768.7",,,"768"
"768.70",,,"768"
"768.71",,,"768"
"768.72",,,"768"
"768.73",,,"768"
"768.9",,,"768"
"769",,,"769"
"770.0",,,"770"
"770.1",,,"770"
"770.10",,,"770"
"770.11",,,"770"
"770.12",,,"770"
"770.13",,,"770"
"770.14",,,"770"
"770.15",,,"770"
"770.16",,,"770"
"770.17",,,"770"
"770.18",,,"770"
"770.2",,,"770"
"770.3",,,"770"
"770.4",,,"770"
"770.5",,,"770"
"770.6",,,"770"
"770.7",,,"770"
"770.8",,,"770"
"770.81",,,"770"
"770.82",,,"770"
"770.83",,,"770"
"770.84",,,"770"
"770.85",,,"770"
"770.86",,,"770"
"770.87",,,"770"
"770.88",,,"770"
"770.89",,,"770"
"770.9",,,"770"
"771.0",,,"771"
"771.1",,,"771"
"771.2",,,"771"
"771.3",,,"771"
"771.4",,,"771"
"771.5",,,"771"
"771.6",,,"771"
"771.7",,,"771"
"771.8",,,"771"
"771.81",,,"771"
"771.82",,,"771"
"771.83",,,"771"
"771.89",,,"771"
"772.0",,,"772"
"772.1",,,"772"
"772.10",,,"772"
"772.11",,,"772"
"772.12",,,"772"
"772.13",,,"772"
"772.14",,,"772"
"772.2",,,"772"
"772.3",,,"772"
"772.4",,,"772"
"772.5",,,"772"
"772.6",,,"772"
"772.8",,,"772"
"772.9",,,"772"
"773.0",,,"773"
"773.1",,,"773"
"773.2",,,"773"
"773.3",,,"773"
"773.4",,,"773"
"773.5",,,"773"
"774.0",,,"774"
"774.1",,,"774"
"774.2",,,"774"
"774.30",,,"774"
"774.31",,,"774"
"774.39",,,"774"
"774.4",,,"774"
"774.5",,,"774"
"774.6",,,"774"
"774.7",,,"774"
"775.0",,,"775"
"775.1",,,"775"
"775.2",,,"775"
"775.3",,,"775"
"775.4",,,"775"
"775.5",,,"775"
"775.6",,,"775"
"775.7",,,"775"
"775.8",,,"775"
"775.81",,,"775"
"775.89",,,"775"
"775.9",,,"775"
"776.0",,,"776"
"776.1",,,"776"
"776.2",,,"776"
"776.3",,,"776"
"776.4",,,"776"
"776.5",,,"776"
"776.6",,,"776"
"776.7",,,"776"
"776.8",,,"776"
"776.9",,,"776"
"777.1",,,"777"
"777.2",,,"777"
"777.3",,,"777"
"777.4",,,"777"
"777.5",,,"777"
"777.50",,,"777"
"777.51",,,"777"
"777.52",,,"777"
"777.53",,,"777"
"777.6",,,"777"
"777.8",,,"777"
"777.9",,,"777"
"778.0",,,"778"
"778.1",,,"778"
"778.2",,,"778"
"778.3",,,"778"
"778.4",,,"778"
"778.5",,,"778"
"778.6",,,"778"
"778.7",,,"778"
"778.8",,,"778"
"778.9",,,"778"
"779.0",,,"779"
"779.1",,,"779"
"779.2",,,"779"
"779.3",,,"779"
"779.31",,,"779"
"779.32",,,"779"
"779.33",,,"779"
"779.34",,,"779"
"779.4",,,"779"
"779.5",,,"779"
"779.6",,,"779"
"779.7",,,"779"
"779.8",,,"779"
"779.81",,,"779"
"779.82",,,"779"
"779.83",,,"779"
"779.84",,,"779"
"779.85",,,"779"
"779.89",,,"779"
"779.9",,,"779"
"780.0",,,"780"
"780.01",,,"780"
"780.03",,,"780"
"780.31",,,"780"
"780.32",,,"780"
"780.63",,,"780"
"780.64",,,"780"
"780.65",,,"780"
"780.72",,,"780"
"780.9",,,"780"
"780.91",,,"780"
"780.92",,,"780"
"780.94",,,"780"
"780.95",,,"780"
"780.99",,,"780"
"781.4",,,"781"
"781.5",,,"781"
"781.6",,,"781"
"781.7",,,"781"
"781.8",,,"781"
"781.9",,,"781"
"781.91",,,"781"
"781.92",,,"781"
"781.93",,,"781"
"781.99",,,"781"
"782",,,"782"
"782.2",,,"782"
"782.5",,,"782"
"782.61",,,"782"
"782.62",,,"782"
"782.8",,,"782"
"782.9",,,"782"
"783.0",,,"783"
"783.3",,,"783"
"783.4",,,"783"
"783.40",,,"783"
"783.41",,,"783"
"783.42",,,"783"
"783.43",,,"783"
"783.7",,,"783"
"783.9",,,"783"
"784",,,"784"
"784.2",,,"784"
"784.3",,,"784"
"784.4",,,"784"
"784.40",,,"784"
"784.41",,,"784"
"784.42",,,"784"
"784.43",,,"784"
"784.44",,,"784"
"784.49",,,"784"
"784.5",,,"784"
"784.51",,,"784"
"784.59",,,"784"
"784.60",,,"784"
"784.61",,,"784"
"784.69",,,"784"
"784.9",,,"784"
"784.99",,,"784"
"785.50",,,"785"
"785.51",,,"785"
"785.52",,,"785"
"785.59",,,"785"
"785.9",,,"785"
"786.4",,,"786"
"786.6",,,"786"
"787.4",,,"787"
"787.5",,,"787"
"787.6",,,"787"
"787.60",,,"787"
"787.63",,,"787"
"787.7",,,"787"
"787.9",,,"787"
"787.99",,,"787"
"788.7",,,"788"
"788.8",,,"788"
"788.9",,,"788"
"788.99",,,"788"
"789.2",,,"789"
"789.3",,,"789"
"789.30",,,"789"
"789.31",,,"789"
"789.32",,,"789"
"789.33",,,"789"
"789.34",,,"789"
"789.35",,,"789"
"789.36",,,"789"
"789.37",,,"789"
"789.39",,,"789"
"789.4",,,"789"
"789.40",,,"789"
"789.41",,,"789"
"789.42",,,"789"
"789.43",,,"789"
"789.44",,,"789"
"789.45",,,"789"
"789.46",,,"789"
"789.47",,,"789"
"789.49",,,"789"
"789.60",,,"789"
"789.61",,,"789"
"789.62",,,"789"
"789.63",,,"789"
"789.64",,,"789"
"789.65",,,"789"
"789.66",,,"789"
"789.67",,,"789"
"789.69",,,"789"
"789.7",,,"789"
"789.9",,,"789"
"790.0",,,"790"
"790.01",,,"790"
"790.09",,,"790"
"790.1",,,"790"
"790.3",,,"790"
"790.8",,,"790"
"790.91",,,"790"
"790.94",,,"790"
"790.99",,,"790"
"791.1",,,"791"
"791.2",,,"791"
"791.3",,,"791"
"791.4",,,"791"
"791.7",,,"791"
"791.9",,,"791"
"792.0",,,"792"
"792.2",,,"792"
"792.3",,,"792"
"792.4",,,"792"
"792.5",,,"792"
"792.9",,,"792"
"793.0",,,"793"
"793.1",,,"793"
"793.11",,,"793"
"793.19",,,"793"
"793.2",,,"793"
"793.3",,,"793"
"793.4",,,"793"
"793.5",,,"793"
"793.6",,,"793"
"793.7",,,"793"
"793.8",,,"793"
"793.80",,,"793"
"793.81",,,"793"
"793.82",,,"793"
"793.89",,,"793"
"793.9",,,"793"
"793.91",,,"793"
"793.99",,,"793"
"794.00",,,"794"
"794.01",,,"794"
"794.02",,,"794"
"794.09",,,"794"
"794.10",,,"794"
"794.11",,,"794"
"794.12",,,"794"
"794.13",,,"794"
"794.14",,,"794"
"794.15",,,"794"
"794.16",,,"794"
"794.17",,,"794"
"794.19",,,"794"
"794.2",,,"794"
"794.30",,,"794"
"794.39",,,"794"
"794.4",,,"794"
"794.5",ThyroidOther,,"794"
"794.6",,,"794"
"794.7",,,"794"
"794.9",,,"794"
"795.0",,,"795"
"795.00",,,"795"
"795.01",,,"795"
"795.02",,,"795"
"795.03",,,"795"
"795.04",,,"795"
"795.06",,,"795"
"795.07",,,"795"
"795.08",,,"795"
"795.09",,,"795"
"795.1",,,"795"
"795.10",,,"795"
"795.11",,,"795"
"795.12",,,"795"
"795.13",,,"795"
"795.14",,,"795"
"795.16",,,"795"
"795.18",,,"795"
"795.2",,,"795"
"795.3",,,"795"
"795.31",,,"795"
"795.39",,,"795"
"795.4",,,"795"
"795.5",,,"795"
"795.6",,,"795"
"795.7",,,"795"
"795.71",,,"795"
"795.79",,,"795"
"795.8",,,"795"
"795.81",,,"795"
"795.82",,,"795"
"795.89",,,"795"
"796.0",,,"796"
"796.3",,,"796"
"796.4",,,"796"
"796.5",,,"796"
"796.6",,,"796"
"796.70",,,"796"
"796.71",,,"796"
"796.72",,,"796"
"796.73",,,"796"
"796.74",,,"796"
"796.76",,,"796"
"796.77",,,"796"
"796.78",,,"796"
"796.9",,,"796"
"797",,,"797"
"798.0",,,"798"
"798.1",,,"798"
"798.2",,,"798"
"798.9",,,"798"
"799.0",,,"799"
"799.01",,,"799"
"799.51",,,"799"
"799.8",,,"799"
"799.82",,,"799"
"799.89",,,"799"
"799.9",,,"799"
"800.00",,,"800"
"800.01",,,"800"
"800.02",,,"800"
"800.03",,,"800"
"800.04",,,"800"
"800.05",,,"800"
"800.06",,,"800"
"800.09",,,"800"
"800.10",,,"800"
"800.11",,,"800"
"800.12",,,"800"
"800.13",,,"800"
"800.14",,,"800"
"800.15",,,"800"
"800.16",,,"800"
"800.19",,,"800"
"800.20",,,"800"
"800.21",,,"800"
"800.22",,,"800"
"800.23",,,"800"
"800.24",,,"800"
"800.25",,,"800"
"800.26",,,"800"
"800.29",,,"800"
"800.30",,,"800"
"800.31",,,"800"
"800.32",,,"800"
"800.33",,,"800"
"800.34",,,"800"
"800.35",,,"800"
"800.36",,,"800"
"800.39",,,"800"
"800.40",,,"800"
"800.41",,,"800"
"800.42",,,"800"
"800.43",,,"800"
"800.44",,,"800"
"800.45",,,"800"
"800.46",,,"800"
"800.49",,,"800"
"800.50",,,"800"
"800.51",,,"800"
"800.52",,,"800"
"800.53",,,"800"
"800.54",,,"800"
"800.55",,,"800"
"800.56",,,"800"
"800.59",,,"800"
"800.60",,,"800"
"800.61",,,"800"
"800.62",,,"800"
"800.63",,,"800"
"800.64",,,"800"
"800.65",,,"800"
"800.66",,,"800"
"800.69",,,"800"
"800.70",,,"800"
"800.71",,,"800"
"800.72",,,"800"
"800.73",,,"800"
"800.74",,,"800"
"800.75",,,"800"
"800.76",,,"800"
"800.79",,,"800"
"800.80",,,"800"
"800.81",,,"800"
"800.82",,,"800"
"800.83",,,"800"
"800.84",,,"800"
"800.85",,,"800"
"800.86",,,"800"
"800.89",,,"800"
"800.90",,,"800"
"800.91",,,"800"
"800.92",,,"800"
"800.93",,,"800"
"800.94",,,"800"
"800.95",,,"800"
"800.96",,,"800"
"800.99",,,"800"
"801.00",,,"801"
"801.01",,,"801"
"801.02",,,"801"
"801.03",,,"801"
"801.04",,,"801"
"801.05",,,"801"
"801.06",,,"801"
"801.09",,,"801"
"801.10",,,"801"
"801.11",,,"801"
"801.12",,,"801"
"801.13",,,"801"
"801.14",,,"801"
"801.15",,,"801"
"801.16",,,"801"
"801.19",,,"801"
"801.20",,,"801"
"801.21",,,"801"
"801.22",,,"801"
"801.23",,,"801"
"801.24",,,"801"
"801.25",,,"801"
"801.26",,,"801"
"801.29",,,"801"
"801.30",,,"801"
"801.31",,,"801"
"801.32",,,"801"
"801.33",,,"801"
"801.34",,,"801"
"801.35",,,"801"
"801.36",,,"801"
"801.39",,,"801"
"801.40",,,"801"
"801.41",,,"801"
"801.42",,,"801"
"801.43",,,"801"
"801.44",,,"801"
"801.45",,,"801"
"801.46",,,"801"
"801.49",,,"801"
"801.50",,,"801"
"801.51",,,"801"
"801.52",,,"801"
"801.53",,,"801"
"801.54",,,"801"
"801.55",,,"801"
"801.56",,,"801"
"801.59",,,"801"
"801.60",,,"801"
"801.61",,,"801"
"801.62",,,"801"
"801.63",,,"801"
"801.64",,,"801"
"801.65",,,"801"
"801.66",,,"801"
"801.69",,,"801"
"801.70",,,"801"
"801.71",,,"801"
"801.72",,,"801"
"801.73",,,"801"
"801.74",,,"801"
"801.75",,,"801"
"801.76",,,"801"
"801.79",,,"801"
"801.80",,,"801"
"801.81",,,"801"
"801.82",,,"801"
"801.83",,,"801"
"801.84",,,"801"
"801.85",,,"801"
"801.86",,,"801"
"801.89",,,"801"
"801.90",,,"801"
"801.91",,,"801"
"801.92",,,"801"
"801.93",,,"801"
"801.94",,,"801"
"801.95",,,"801"
"801.96",,,"801"
"801.99",,,"801"
"802.0",,,"802"
"802.1",,,"802"
"802.20",,,"802"
"802.21",,,"802"
"802.22",,,"802"
"802.23",,,"802"
"802.24",,,"802"
"802.25",,,"802"
"802.26",,,"802"
"802.27",,,"802"
"802.28",,,"802"
"802.29",,,"802"
"802.30",,,"802"
"802.31",,,"802"
"802.32",,,"802"
"802.33",,,"802"
"802.34",,,"802"
"802.35",,,"802"
"802.36",,,"802"
"802.37",,,"802"
"802.38",,,"802"
"802.39",,,"802"
"802.4",,,"802"
"802.5",,,"802"
"802.6",,,"802"
"802.7",,,"802"
"802.8",,,"802"
"802.9",,,"802"
"803.00",,,"803"
"803.01",,,"803"
"803.02",,,"803"
"803.03",,,"803"
"803.04",,,"803"
"803.05",,,"803"
"803.06",,,"803"
"803.09",,,"803"
"803.10",,,"803"
"803.11",,,"803"
"803.12",,,"803"
"803.13",,,"803"
"803.14",,,"803"
"803.15",,,"803"
"803.16",,,"803"
"803.19",,,"803"
"803.20",,,"803"
"803.21",,,"803"
"803.22",,,"803"
"803.23",,,"803"
"803.24",,,"803"
"803.25",,,"803"
"803.26",,,"803"
"803.29",,,"803"
"803.30",,,"803"
"803.31",,,"803"
"803.32",,,"803"
"803.33",,,"803"
"803.34",,,"803"
"803.35",,,"803"
"803.36",,,"803"
"803.39",,,"803"
"803.40",,,"803"
"803.41",,,"803"
"803.42",,,"803"
"803.43",,,"803"
"803.44",,,"803"
"803.45",,,"803"
"803.46",,,"803"
"803.49",,,"803"
"803.50",,,"803"
"803.51",,,"803"
"803.52",,,"803"
"803.53",,,"803"
"803.54",,,"803"
"803.55",,,"803"
"803.56",,,"803"
"803.59",,,"803"
"803.60",,,"803"
"803.61",,,"803"
"803.62",,,"803"
"803.63",,,"803"
"803.64",,,"803"
"803.65",,,"803"
"803.66",,,"803"
"803.69",,,"803"
"803.70",,,"803"
"803.71",,,"803"
"803.72",,,"803"
"803.73",,,"803"
"803.74",,,"803"
"803.75",,,"803"
"803.76",,,"803"
"803.79",,,"803"
"803.80",,,"803"
"803.81",,,"803"
"803.82",,,"803"
"803.83",,,"803"
"803.84",,,"803"
"803.85",,,"803"
"803.86",,,"803"
"803.89",,,"803"
"803.90",,,"803"
"803.91",,,"803"
"803.92",,,"803"
"803.93",,,"803"
"803.94",,,"803"
"803.95",,,"803"
"803.96",,,"803"
"803.99",,,"803"
"804.00",,,"804"
"804.01",,,"804"
"804.02",,,"804"
"804.03",,,"804"
"804.04",,,"804"
"804.05",,,"804"
"804.06",,,"804"
"804.09",,,"804"
"804.10",,,"804"
"804.11",,,"804"
"804.12",,,"804"
"804.13",,,"804"
"804.14",,,"804"
"804.15",,,"804"
"804.16",,,"804"
"804.19",,,"804"
"804.20",,,"804"
"804.21",,,"804"
"804.22",,,"804"
"804.23",,,"804"
"804.24",,,"804"
"804.25",,,"804"
"804.26",,,"804"
"804.29",,,"804"
"804.30",,,"804"
"804.31",,,"804"
"804.32",,,"804"
"804.33",,,"804"
"804.34",,,"804"
"804.35",,,"804"
"804.36",,,"804"
"804.39",,,"804"
"804.40",,,"804"
"804.41",,,"804"
"804.42",,,"804"
"804.43",,,"804"
"804.44",,,"804"
"804.45",,,"804"
"804.46",,,"804"
"804.49",,,"804"
"804.50",,,"804"
"804.51",,,"804"
"804.52",,,"804"
"804.53",,,"804"
"804.54",,,"804"
"804.55",,,"804"
"804.56",,,"804"
"804.59",,,"804"
"804.60",,,"804"
"804.61",,,"804"
"804.62",,,"804"
"804.63",,,"804"
"804.64",,,"804"
"804.65",,,"804"
"804.66",,,"804"
"804.69",,,"804"
"804.70",,,"804"
"804.71",,,"804"
"804.72",,,"804"
"804.73",,,"804"
"804.74",,,"804"
"804.75",,,"804"
"804.76",,,"804"
"804.79",,,"804"
"804.80",,,"804"
"804.81",,,"804"
"804.82",,,"804"
"804.83",,,"804"
"804.84",,,"804"
"804.85",,,"804"
"804.86",,,"804"
"804.89",,,"804"
"804.90",,,"804"
"804.91",,,"804"
"804.92",,,"804"
"804.93",,,"804"
"804.94",,,"804"
"804.95",,,"804"
"804.96",,,"804"
"804.99",,,"804"
"805",,,"805"
"805.00",,,"805"
"805.01",,,"805"
"805.02",,,"805"
"805.03",,,"805"
"805.04",,,"805"
"805.05",,,"805"
"805.06",,,"805"
"805.07",,,"805"
"805.08",,,"805"
"805.10",,,"805"
"805.11",,,"805"
"805.12",,,"805"
"805.13",,,"805"
"805.14",,,"805"
"805.15",,,"805"
"805.16",,,"805"
"805.17",,,"805"
"805.18",,,"805"
"805.2",,,"805"
"805.3",,,"805"
"805.4",,,"805"
"805.5",,,"805"
"805.6",,,"805"
"805.7",,,"805"
"805.8",,,"805"
"805.9",,,"805"
"806.00",,,"806"
"806.01",,,"806"
"806.02",,,"806"
"806.03",,,"806"
"806.04",,,"806"
"806.05",,,"806"
"806.06",,,"806"
"806.07",,,"806"
"806.08",,,"806"
"806.09",,,"806"
"806.10",,,"806"
"806.11",,,"806"
"806.12",,,"806"
"806.13",,,"806"
"806.14",,,"806"
"806.15",,,"806"
"806.16",,,"806"
"806.17",,,"806"
"806.18",,,"806"
"806.19",,,"806"
"806.20",,,"806"
"806.21",,,"806"
"806.22",,,"806"
"806.23",,,"806"
"806.24",,,"806"
"806.25",,,"806"
"806.26",,,"806"
"806.27",,,"806"
"806.28",,,"806"
"806.29",,,"806"
"806.30",,,"806"
"806.31",,,"806"
"806.32",,,"806"
"806.33",,,"806"
"806.34",,,"806"
"806.35",,,"806"
"806.36",,,"806"
"806.37",,,"806"
"806.38",,,"806"
"806.39",,,"806"
"806.4",,,"806"
"806.5",,,"806"
"806.60",,,"806"
"806.61",,,"806"
"806.62",,,"806"
"806.69",,,"806"
"806.70",,,"806"
"806.71",,,"806"
"806.72",,,"806"
"806.79",,,"806"
"806.8",,,"806"
"806.9",,,"806"
"807.0",,,"807"
"807.00",,,"807"
"807.01",,,"807"
"807.02",,,"807"
"807.03",,,"807"
"807.04",,,"807"
"807.05",,,"807"
"807.06",,,"807"
"807.07",,,"807"
"807.08",,,"807"
"807.09",,,"807"
"807.10",,,"807"
"807.11",,,"807"
"807.12",,,"807"
"807.13",,,"807"
"807.14",,,"807"
"807.15",,,"807"
"807.16",,,"807"
"807.17",,,"807"
"807.18",,,"807"
"807.19",,,"807"
"807.2",,,"807"
"807.3",,,"807"
"807.4",,,"807"
"807.5",,,"807"
"807.6",,,"807"
"808.0",,,"808"
"808.1",,,"808"
"808.2",,,"808"
"808.3",,,"808"
"808.41",,,"808"
"808.42",,,"808"
"808.43",,,"808"
"808.49",,,"808"
"808.51",,,"808"
"808.52",,,"808"
"808.53",,,"808"
"808.59",,,"808"
"808.8",,,"808"
"808.9",,,"808"
"809.0",,,"809"
"809.1",,,"809"
"810",,,"810"
"810.0",,,"810"
"810.00",,,"810"
"810.01",,,"810"
"810.02",,,"810"
"810.03",,,"810"
"810.10",,,"810"
"810.11",,,"810"
"810.12",,,"810"
"810.13",,,"810"
"811.00",,,"811"
"811.01",,,"811"
"811.02",,,"811"
"811.03",,,"811"
"811.09",,,"811"
"811.10",,,"811"
"811.11",,,"811"
"811.12",,,"811"
"811.13",,,"811"
"811.19",,,"811"
"812",,,"812"
"812.00",,,"812"
"812.01",,,"812"
"812.02",,,"812"
"812.03",,,"812"
"812.09",,,"812"
"812.10",,,"812"
"812.11",,,"812"
"812.12",,,"812"
"812.13",,,"812"
"812.19",,,"812"
"812.20",,,"812"
"812.21",,,"812"
"812.30",,,"812"
"812.31",,,"812"
"812.40",,,"812"
"812.41",,,"812"
"812.42",,,"812"
"812.43",,,"812"
"812.44",,,"812"
"812.49",,,"812"
"812.50",,,"812"
"812.51",,,"812"
"812.52",,,"812"
"812.53",,,"812"
"812.54",,,"812"
"812.59",,,"812"
"813.00",,,"813"
"813.01",,,"813"
"813.02",,,"813"
"813.03",,,"813"
"813.04",,,"813"
"813.05",,,"813"
"813.06",,,"813"
"813.07",,,"813"
"813.08",,,"813"
"813.10",,,"813"
"813.11",,,"813"
"813.12",,,"813"
"813.13",,,"813"
"813.14",,,"813"
"813.15",,,"813"
"813.16",,,"813"
"813.17",,,"813"
"813.18",,,"813"
"813.20",,,"813"
"813.21",,,"813"
"813.22",,,"813"
"813.23",,,"813"
"813.30",,,"813"
"813.31",,,"813"
"813.32",,,"813"
"813.33",,,"813"
"813.40",,,"813"
"813.41",,,"813"
"813.42",,,"813"
"813.43",,,"813"
"813.44",,,"813"
"813.45",,,"813"
"813.46",,,"813"
"813.47",,,"813"
"813.50",,,"813"
"813.51",,,"813"
"813.52",,,"813"
"813.53",,,"813"
"813.54",,,"813"
"813.80",,,"813"
"813.81",,,"813"
"813.82",,,"813"
"813.83",,,"813"
"813.90",,,"813"
"813.91",,,"813"
"813.92",,,"813"
"813.93",,,"813"
"814.00",,,"814"
"814.01",,,"814"
"814.02",,,"814"
"814.03",,,"814"
"814.04",,,"814"
"814.05",,,"814"
"814.06",,,"814"
"814.07",,,"814"
"814.08",,,"814"
"814.09",,,"814"
"814.10",,,"814"
"814.11",,,"814"
"814.12",,,"814"
"814.13",,,"814"
"814.14",,,"814"
"814.15",,,"814"
"814.16",,,"814"
"814.17",,,"814"
"814.18",,,"814"
"814.19",,,"814"
"815.00",,,"815"
"815.01",,,"815"
"815.02",,,"815"
"815.03",,,"815"
"815.04",,,"815"
"815.09",,,"815"
"815.10",,,"815"
"815.11",,,"815"
"815.12",,,"815"
"815.13",,,"815"
"815.14",,,"815"
"815.19",,,"815"
"816.00",,,"816"
"816.01",,,"816"
"816.02",,,"816"
"816.03",,,"816"
"816.10",,,"816"
"816.11",,,"816"
"816.12",,,"816"
"816.13",,,"816"
"817.0",,,"817"
"817.1",,,"817"
"818.0",,,"818"
"818.1",,,"818"
"819.0",,,"819"
"819.1",,,"819"
"820.00",,,"820"
"820.01",,,"820"
"820.02",,,"820"
"820.03",,,"820"
"820.09",,,"820"
"820.10",,,"820"
"820.11",,,"820"
"820.12",,,"820"
"820.13",,,"820"
"820.19",,,"820"
"820.20",,,"820"
"820.21",,,"820"
"820.22",,,"820"
"820.30",,,"820"
"820.31",,,"820"
"820.32",,,"820"
"820.8",,,"820"
"820.9",,,"820"
"821.00",,,"821"
"821.01",,,"821"
"821.10",,,"821"
"821.11",,,"821"
"821.20",,,"821"
"821.21",,,"821"
"821.22",,,"821"
"821.23",,,"821"
"821.29",,,"821"
"821.30",,,"821"
"821.31",,,"821"
"821.32",,,"821"
"821.33",,,"821"
"821.39",,,"821"
"822",,,"822"
"822.0",,,"822"
"822.1",,,"822"
"823",,,"823"
"823.00",,,"823"
"823.01",,,"823"
"823.02",,,"823"
"823.10",,,"823"
"823.11",,,"823"
"823.12",,,"823"
"823.20",,,"823"
"823.21",,,"823"
"823.22",,,"823"
"823.30",,,"823"
"823.31",,,"823"
"823.32",,,"823"
"823.40",,,"823"
"823.41",,,"823"
"823.42",,,"823"
"823.80",,,"823"
"823.81",,,"823"
"823.82",,,"823"
"823.90",,,"823"
"823.91",,,"823"
"823.92",,,"823"
"824",,,"824"
"824.0",,,"824"
"824.1",,,"824"
"824.2",,,"824"
"824.3",,,"824"
"824.4",,,"824"
"824.5",,,"824"
"824.6",,,"824"
"824.7",,,"824"
"824.8",,,"824"
"824.9",,,"824"
"825",,,"825"
"825.0",,,"825"
"825.1",,,"825"
"825.2",,,"825"
"825.20",,,"825"
"825.21",,,"825"
"825.22",,,"825"
"825.23",,,"825"
"825.24",,,"825"
"825.25",,,"825"
"825.29",,,"825"
"825.30",,,"825"
"825.31",,,"825"
"825.32",,,"825"
"825.33",,,"825"
"825.34",,,"825"
"825.35",,,"825"
"825.39",,,"825"
"826.0",,,"826"
"826.1",,,"826"
"827.0",,,"827"
"827.1",,,"827"
"828.0",,,"828"
"828.1",,,"828"
"829.0",,,"829"
"829.1",,,"829"
"830.0",,,"830"
"830.1",,,"830"
"831.00",,,"831"
"831.01",,,"831"
"831.02",,,"831"
"831.03",,,"831"
"831.04",,,"831"
"831.09",,,"831"
"831.10",,,"831"
"831.11",,,"831"
"831.12",,,"831"
"831.13",,,"831"
"831.14",,,"831"
"831.19",,,"831"
"832.00",,,"832"
"832.01",,,"832"
"832.02",,,"832"
"832.03",,,"832"
"832.04",,,"832"
"832.09",,,"832"
"832.10",,,"832"
"832.11",,,"832"
"832.12",,,"832"
"832.13",,,"832"
"832.14",,,"832"
"832.19",,,"832"
"832.2",,,"832"
"833.00",,,"833"
"833.01",,,"833"
"833.02",,,"833"
"833.03",,,"833"
"833.04",,,"833"
"833.05",,,"833"
"833.09",,,"833"
"833.10",,,"833"
"833.11",,,"833"
"833.12",,,"833"
"833.13",,,"833"
"833.14",,,"833"
"833.15",,,"833"
"833.19",,,"833"
"834.00",,,"834"
